Date,Close
2020-12-08,48.35857391357422
2020-12-09,48.29135513305664
2020-12-10,48.50981903076172
2020-12-11,48.33335494995117
2020-12-14,48.28294372558594
2020-12-15,48.80392074584961
2020-12-16,48.946773529052734
2020-12-17,49.29969024658203
2020-12-18,49.047603607177734
2020-12-21,48.46497344970703
2020-12-22,48.29560852050781
2020-12-23,48.761375427246094
2020-12-24,48.76983642578125
2020-12-28,49.032379150390625
2020-12-29,49.43037796020508
2020-12-30,49.7098388671875
2020-12-31,49.42192077636719
2021-01-04,49.66749572753906
2021-01-05,50.42966079711914
2021-01-06,50.700645446777344
2021-01-07,50.87849044799805
2021-01-08,51.598304748535156
2021-01-11,50.912357330322266
2021-01-12,51.23416519165039
2021-01-13,51.22568893432617
2021-01-14,51.65757751464844
2021-01-15,50.92082977294922
2021-01-19,51.403526306152344
2021-01-20,51.937042236328125
2021-01-21,52.004791259765625
2021-01-22,51.65757751464844
2021-01-25,51.699920654296875
2021-01-26,51.63217544555664
2021-01-27,50.38731384277344
2021-01-28,50.72605895996094
2021-01-29,49.60821533203125
2021-02-01,50.45505905151367
2021-02-02,51.04785919189453
2021-02-03,51.200286865234375
2021-02-04,51.268028259277344
2021-02-05,51.63217544555664
2021-02-08,51.9116325378418
2021-02-09,52.28425598144531
2021-02-10,52.25884246826172
2021-02-11,52.639915466308594
2021-02-12,52.88550567626953
2021-02-16,53.139564514160156
2021-02-17,52.97867202758789
2021-02-18,52.51289749145508
2021-02-19,52.75001525878906
2021-02-22,52.19956970214844
2021-02-23,52.335060119628906
2021-02-24,52.34352493286133
2021-02-25,51.36117935180664
2021-02-26,50.6413688659668
2021-03-01,51.733802795410156
2021-03-02,51.640655517578125
2021-03-03,51.30190658569336
2021-03-04,50.60750198364258
2021-03-05,51.081729888916016
2021-03-08,50.522804260253906
2021-03-09,51.27650451660156
2021-03-10,51.39506530761719
2021-03-11,52.08100891113281
2021-03-12,51.9116325378418
2021-03-15,51.98785400390625
2021-03-16,52.089473724365234
2021-03-17,52.32658386230469
2021-03-18,51.75920104980469
2021-03-19,51.996315002441406
2021-03-22,51.98273468017578
2021-03-23,51.252498626708984
2021-03-24,50.67509841918945
2021-03-25,50.9722900390625
2021-03-26,51.81291198730469
2021-03-29,51.575157165527344
2021-03-30,51.5496826171875
2021-03-31,51.524208068847656
2021-04-01,52.17802810668945
2021-04-05,52.72996139526367
2021-04-06,52.44974899291992
2021-04-07,52.30540466308594
2021-04-08,52.65353775024414
2021-04-09,52.619564056396484
2021-04-12,52.356346130371094
2021-04-13,52.62805938720703
2021-04-14,52.7469367980957
2021-04-15,53.17148971557617
2021-04-16,53.45170211791992
2021-04-19,53.307350158691406
2021-04-20,52.51767349243164
2021-04-21,52.97618865966797
2021-04-22,52.806373596191406
2021-04-23,53.375274658203125
2021-04-26,53.48566436767578
2021-04-27,53.33282470703125
2021-04-28,53.630008697509766
2021-04-29,53.60454177856445
2021-04-30,52.84883499145508
2021-05-03,53.273380279541016
2021-05-04,52.585609436035156
2021-05-05,53.146018981933594
2021-05-06,53.579071044921875
2021-05-07,54.17344284057617
2021-05-10,53.714927673339844
2021-05-11,53.17148971557617
2021-05-12,52.13557434082031
2021-05-13,52.39879608154297
2021-05-14,53.29885482788086
2021-05-17,53.22244644165039
2021-05-18,53.511138916015625
2021-05-19,53.129032135009766
2021-05-20,53.731903076171875
2021-05-21,53.587554931640625
2021-05-24,53.95267868041992
2021-05-25,54.12250518798828
2021-05-26,54.22439193725586
2021-05-27,54.27534484863281
2021-05-28,54.521583557128906
2021-06-01,55.00558090209961
2021-06-02,55.14992904663086
2021-06-03,54.74236297607422
2021-06-04,55.27730178833008
2021-06-07,55.33674240112305
2021-06-08,55.20088195800781
2021-06-09,55.03953552246094
2021-06-10,55.268802642822266
2021-06-11,55.30276870727539
2021-06-14,55.43013381958008
2021-06-15,55.36220932006836
2021-06-16,54.88670349121094
2021-06-17,54.68291473388672
2021-06-18,53.78285217285156
2021-06-21,54.38801956176758
2021-06-22,54.336669921875
2021-06-23,54.18259048461914
2021-06-24,54.696163177490234
2021-06-25,54.9015998840332
2021-06-28,54.696163177490234
2021-06-29,54.670494079589844
2021-06-30,54.2596321105957
2021-07-01,54.30242156982422
2021-07-02,54.41370391845703
2021-07-06,53.86587905883789
2021-07-07,54.06275939941406
2021-07-08,53.18967819213867
2021-07-09,54.165470123291016
2021-07-12,54.285301208496094
2021-07-13,54.114112854003906
2021-07-14,54.2596321105957
2021-07-15,53.934364318847656
2021-07-16,53.50637435913086
2021-07-19,52.581932067871094
2021-07-20,52.89864730834961
2021-07-21,53.57485580444336
2021-07-22,53.64332962036133
2021-07-23,53.67757034301758
2021-07-26,53.42933654785156
2021-07-27,52.96712112426758
2021-07-28,53.54062271118164
2021-07-29,53.85731887817383
2021-07-30,53.489261627197266
2021-08-02,53.78884506225586
2021-08-03,54.139793395996094
2021-08-04,54.06275939941406
2021-08-05,54.2596321105957
2021-08-06,53.98571014404297
2021-08-09,54.01995849609375
2021-08-10,54.139793395996094
2021-08-11,54.430824279785156
2021-08-12,54.2596321105957
2021-08-13,54.45649719238281
2021-08-16,54.114112854003906
2021-08-17,53.46358108520508
2021-08-18,53.34375
2021-08-19,52.7103385925293
2021-08-20,52.82160568237305
2021-08-23,53.41222381591797
2021-08-24,53.89155960083008
2021-08-25,53.90868377685547
2021-08-26,53.557735443115234
2021-08-27,54.1312370300293
2021-08-30,54.139793395996094
2021-08-31,54.30242156982422
2021-09-01,54.81600570678711
2021-09-02,54.97008514404297
2021-09-03,55.261104583740234
2021-09-07,55.29534149169922
2021-09-08,54.764644622802734
2021-09-09,54.696163177490234
2021-09-10,54.567779541015625
2021-09-13,54.91016387939453
2021-09-14,54.602012634277344
2021-09-15,54.79888153076172
2021-09-16,54.50785827636719
2021-09-17,53.92579650878906
2021-09-20,52.760902404785156
2021-09-21,53.26886749267578
2021-09-22,53.6649284362793
2021-09-23,54.19011688232422
2021-09-24,53.67353439331055
2021-09-27,53.80268859863281
2021-09-28,52.72645950317383
2021-09-29,52.545650482177734
2021-09-30,52.485382080078125
2021-10-01,52.62313461303711
2021-10-04,52.06350326538086
2021-10-05,52.416500091552734
2021-10-06,52.089324951171875
2021-10-07,52.70924758911133
2021-10-08,52.75228500366211
2021-10-11,52.58870315551758
2021-10-12,52.52842712402344
2021-10-13,53.12251663208008
2021-10-14,53.561607360839844
2021-10-15,54.01792907714844
2021-10-18,53.85433578491211
2021-10-19,54.267616271972656
2021-10-20,54.4398078918457
2021-10-21,54.09541320800781
2021-10-22,54.27621841430664
2021-10-25,54.31066131591797
2021-10-26,54.29344940185547
2021-10-27,54.00070571899414
2021-10-28,54.39676284790039
2021-10-29,53.9232292175293
2021-11-01,54.448421478271484
2021-11-02,54.172908782958984
2021-11-03,54.53451919555664
2021-11-04,54.48285675048828
2021-11-05,54.57756423950195
2021-11-08,54.77558517456055
2021-11-09,54.62922668457031
2021-11-10,54.0868034362793
2021-11-11,54.46563720703125
2021-11-12,54.75837326049805
2021-11-15,54.62922668457031
2021-11-16,54.54312515258789
2021-11-17,54.38814926147461
2021-11-18,54.267616271972656
2021-11-19,53.9232292175293
2021-11-22,53.58742904663086
2021-11-23,53.561607360839844
2021-11-24,53.32052230834961
2021-11-26,51.78799057006836
2021-11-29,52.02044677734375
2021-11-30,51.607173919677734
2021-12-01,51.452205657958984
2021-12-02,52.14959716796875
2021-12-03,51.805198669433594
2021-12-06,52.26152801513672
2021-12-07,53.286094665527344
2021-12-08,53.38941192626953
2021-12-09,53.01057815551758
2021-12-10,53.088069915771484
2021-12-13,52.476768493652344
2021-12-14,52.2701416015625
2021-12-15,52.70063018798828
2021-12-16,52.760902404785156
2021-12-17,52.18403625488281
2021-12-20,51.847877502441406
2021-12-21,52.53765869140625
2021-12-22,52.9567756652832
2021-12-23,53.288578033447266
2021-12-27,53.61164093017578
2021-12-28,53.59418487548828
2021-12-29,53.506874084472656
2021-12-30,53.602909088134766
2021-12-31,53.506874084472656
2022-01-03,53.85612487792969
2022-01-04,53.969635009765625
2022-01-05,53.44574737548828
2022-01-06,53.32350158691406
2022-01-07,53.55925369262695
2022-01-10,53.209991455078125
2022-01-11,54.030765533447266
2022-01-12,54.624507904052734
2022-01-13,54.17045593261719
2022-01-14,54.14426803588867
2022-01-18,53.349693298339844
2022-01-19,53.39336013793945
2022-01-20,53.24492263793945
2022-01-21,52.48527145385742
2022-01-24,51.9002571105957
2022-01-25,51.68197250366211
2022-01-26,51.35018539428711
2022-01-27,51.06203079223633
2022-01-28,51.19300842285156
2022-01-31,52.223323822021484
2022-02-01,52.70356750488281
2022-02-02,52.97423553466797
2022-02-03,52.240806579589844
2022-02-04,52.33683395385742
2022-02-07,52.40668487548828
2022-02-08,52.747222900390625
2022-02-09,53.55925369262695
2022-02-10,52.9567756652832
2022-02-11,52.25825119018555
2022-02-14,51.917724609375
2022-02-15,52.886924743652344
2022-02-16,53.09648513793945
2022-02-17,52.37176513671875
2022-02-18,52.0486946105957
2022-02-22,51.40256881713867
2022-02-23,50.957252502441406
2022-02-24,50.18887710571289
2022-02-25,51.3414421081543
2022-02-28,50.625457763671875
2022-03-01,49.708648681640625
2022-03-02,50.15394973754883
2022-03-03,49.3419189453125
2022-03-04,48.25046920776367
2022-03-07,46.670074462890625
2022-03-08,46.89708709716797
2022-03-09,48.556087493896484
2022-03-10,47.94487762451172
2022-03-11,47.34238815307617
2022-03-14,47.30747604370117
2022-03-15,47.61307907104492
2022-03-16,49.717376708984375
2022-03-17,49.96186065673828
2022-03-18,50.52067947387695
2022-03-21,50.132286071777344
2022-03-22,50.70088577270508
2022-03-23,50.14978790283203
2022-03-24,50.48219299316406
2022-03-25,50.47343826293945
2022-03-28,50.38596725463867
2022-03-29,51.339454650878906
2022-03-30,51.173248291015625
2022-03-31,50.377220153808594
2022-04-01,50.902069091796875
2022-04-04,51.304466247558594
2022-04-05,50.57841873168945
2022-04-06,49.983577728271484
2022-04-07,49.948577880859375
2022-04-08,49.983577728271484
2022-04-11,49.43247985839844
2022-04-12,49.13505935668945
2022-04-13,49.67741012573242
2022-04-14,49.362510681152344
2022-04-18,49.10881805419922
2022-04-19,49.248775482177734
2022-04-20,49.423736572265625
2022-04-21,48.75892639160156
2022-04-22,48.03287124633789
2022-04-25,47.71795654296875
2022-04-26,46.52829360961914
2022-04-27,46.83445358276367
2022-04-28,47.534263610839844
2022-04-29,47.114383697509766
2022-05-02,47.009403228759766
2022-05-03,47.36806106567383
2022-05-04,48.12909698486328
2022-05-05,46.55453872680664
2022-05-06,46.064674377441406
2022-05-09,44.71754837036133
2022-05-10,44.936241149902344
2022-05-11,44.67381286621094
2022-05-12,44.53384780883789
2022-05-13,45.74102020263672
2022-05-16,45.75851058959961
2022-05-17,46.65950393676758
2022-05-18,45.57481002807617
2022-05-19,46.064674377441406
2022-05-20,46.32710266113281
2022-05-23,46.97441482543945
2022-05-24,46.668251037597656
2022-05-25,46.75572967529297
2022-05-26,47.29808044433594
2022-05-27,47.87541961669922
2022-05-31,47.884159088134766
2022-06-01,47.4730224609375
2022-06-02,48.4002685546875
2022-06-03,47.656715393066406
2022-06-06,47.84916687011719
2022-06-07,48.03287124633789
2022-06-08,47.63922882080078
2022-06-09,46.624515533447266
2022-06-10,45.71477127075195
2022-06-13,44.175193786621094
2022-06-14,44.0789680480957
2022-06-15,44.81376647949219
2022-06-16,43.685333251953125
2022-06-17,43.55412673950195
2022-06-21,44.26036834716797
2022-06-22,43.7824592590332
2022-06-23,43.74706268310547
2022-06-24,44.92414093017578
2022-06-27,44.8798942565918
2022-06-28,44.65863037109375
2022-06-29,44.401973724365234
2022-06-30,44.216121673583984
2022-07-01,44.207275390625
2022-07-05,43.41960144042969
2022-07-06,43.33993911743164
2022-07-07,44.07452392578125
2022-07-08,44.127620697021484
2022-07-11,43.27799606323242
2022-07-12,43.21603775024414
2022-07-13,43.145233154296875
2022-07-14,42.60536575317383
2022-07-15,43.10983657836914
2022-07-18,43.348785400390625
2022-07-19,44.357730865478516
2022-07-20,44.1187629699707
2022-07-21,44.596683502197266
2022-07-22,44.375423431396484
2022-07-25,44.69403839111328
2022-07-26,44.16302490234375
2022-07-27,45.10115432739258
2022-07-28,45.357818603515625
2022-07-29,45.71182632446289
2022-08-01,45.64987564086914
2022-08-02,45.06575012207031
2022-08-03,45.366661071777344
2022-08-04,45.614463806152344
2022-08-05,45.348960876464844
2022-08-08,45.49941635131836
2022-08-09,45.28701400756836
2022-08-10,46.18973922729492
2022-08-11,46.26055145263672
2022-08-12,46.649959564208984
2022-08-15,46.3578987121582
2022-08-16,46.41984558105469
2022-08-17,46.08354187011719
2022-08-18,45.906532287597656
2022-08-19,45.313560485839844
2022-08-22,44.676334381103516
2022-08-23,44.77368927001953
2022-08-24,44.8267936706543
2022-08-25,45.464012145996094
2022-08-26,44.42852783203125
2022-08-29,44.278072357177734
2022-08-30,43.88865661621094
2022-08-31,43.70280838012695
2022-09-01,43.21603775024414
2022-09-02,42.95052719116211
2022-09-06,42.70271682739258
2022-09-07,43.03903579711914
2022-09-08,43.07442855834961
2022-09-09,44.03026580810547
2022-09-12,44.6320915222168
2022-09-13,43.13638687133789
2022-09-14,43.32223892211914
2022-09-15,42.94168472290039
2022-09-16,42.596519470214844
2022-09-19,42.77537536621094
2022-09-20,42.20587158203125
2022-09-21,41.60966491699219
2022-09-22,41.4672966003418
2022-09-23,40.22149658203125
2022-09-26,39.63418197631836
2022-09-27,39.465110778808594
2022-09-28,40.25708770751953
2022-09-29,39.643089294433594
2022-09-30,39.4740104675293
2022-10-03,40.265987396240234
2022-10-04,41.734249114990234
2022-10-05,41.38719940185547
2022-10-06,40.79100036621094
2022-10-07,40.07912063598633
2022-10-10,39.758766174316406
2022-10-11,39.24265670776367
2022-10-12,39.18035888671875
2022-10-13,39.81216049194336
2022-10-14,39.18035888671875
2022-10-17,40.18589401245117
2022-10-18,40.37276840209961
2022-10-19,39.829952239990234
2022-10-20,39.865543365478516
2022-10-21,40.5329475402832
2022-10-24,40.0880126953125
2022-10-25,40.81768798828125
2022-10-26,41.26262283325195
2022-10-27,40.93337631225586
2022-10-28,41.13804626464844
2022-10-31,40.81768798828125
2022-11-01,41.26262283325195
2022-11-02,40.710914611816406
2022-11-03,40.56853103637695
2022-11-04,42.134681701660156
2022-11-07,42.250370025634766
2022-11-08,42.677490234375
2022-11-09,42.01900100708008
2022-11-10,44.110164642333984
2022-11-11,45.00001907348633
2022-11-14,44.57289505004883
2022-11-15,44.98221969604492
2022-11-16,44.715267181396484
2022-11-17,44.72416687011719
2022-11-18,44.715267181396484
2022-11-21,44.31483459472656
2022-11-22,44.830955505371094
2022-11-23,45.27587890625
2022-11-25,45.400455474853516
2022-11-28,44.87544250488281
2022-11-29,45.231380462646484
2022-11-30,46.183528900146484
2022-12-01,46.42378234863281
2022-12-02,46.459388732910156
2022-12-05,45.80978775024414
2022-12-06,45.614017486572266
2022-12-07,45.55172348022461
2022-12-08,45.872074127197266
2022-12-09,45.7919921875
2022-12-12,45.83648681640625
2022-12-13,46.38819885253906
2022-12-14,46.33480453491211
2022-12-15,45.21358871459961
2022-12-16,44.95552444458008
2022-12-19,44.88255310058594
2022-12-20,45.00867462158203
2022-12-21,45.468135833740234
2022-12-22,45.10778045654297
2022-12-23,45.22489547729492
2022-12-27,45.477142333984375
2022-12-28,44.94561767578125
2022-12-29,45.648311614990234
2022-12-30,45.170841217041016
2023-01-03,45.49516677856445
2023-01-04,46.2789421081543
2023-01-05,45.88254928588867
2023-01-06,47.0086669921875
2023-01-09,47.25190353393555
2023-01-10,47.43208312988281
2023-01-11,47.720375061035156
2023-01-12,48.25189971923828
2023-01-13,48.56721115112305
2023-01-17,48.59423828125
2023-01-18,48.369014739990234
2023-01-19,48.45909881591797
2023-01-20,48.963600158691406
2023-01-23,49.170806884765625
2023-01-24,49.1798210144043
2023-01-25,49.38702392578125
2023-01-26,49.56720733642578
2023-01-27,49.423057556152344
2023-01-30,48.891536712646484
2023-01-31,49.09873962402344
2023-02-01,49.57622146606445
2023-02-02,49.441078186035156
2023-02-03,48.8645133972168
2023-02-06,48.34198760986328
2023-02-07,48.71135711669922
2023-02-08,48.48612594604492
2023-02-09,48.54019546508789
2023-02-10,48.305946350097656
2023-02-13,48.74739456176758
2023-02-14,48.79243469238281
2023-02-15,48.55820846557617
2023-02-16,48.350990295410156
2023-02-17,48.27892303466797
2023-02-21,47.70235824584961
2023-02-22,47.450103759765625
2023-02-23,47.675331115722656
2023-02-24,46.88254165649414
2023-02-27,47.29695510864258
2023-02-28,46.94560241699219
2023-03-01,47.44109344482422
2023-03-02,47.567222595214844
2023-03-03,48.17082214355469
2023-03-06,48.053707122802734
2023-03-07,47.20686340332031
2023-03-08,47.44109344482422
2023-03-09,46.85552215576172
2023-03-10,46.44110870361328
2023-03-13,46.260921478271484
2023-03-14,46.657325744628906
2023-03-15,45.42308807373047
2023-03-16,46.134796142578125
2023-03-17,45.65732192993164
2023-03-20,46.22166061401367
2023-03-21,46.754398345947266
2023-03-22,46.682167053222656
2023-03-23,46.85372543334961
2023-03-24,46.71827697753906
2023-03-27,46.96208190917969
2023-03-28,47.17877960205078
2023-03-29,47.576080322265625
2023-03-30,48.13590621948242
2023-03-31,48.280372619628906
2023-04-03,48.63252258300781
2023-04-04,48.62348937988281
2023-04-05,48.28940200805664
2023-04-06,48.442909240722656
2023-04-10,48.460960388183594
2023-04-11,48.668643951416016
2023-04-12,48.813114166259766
2023-04-13,49.43614196777344
2023-04-14,49.22846221923828
2023-04-17,49.25554656982422
2023-04-18,49.42711639404297
2023-04-19,49.12914276123047
2023-04-20,49.147193908691406
2023-04-21,49.156227111816406
2023-04-24,49.21040725708008
2023-04-25,48.451934814453125
2023-04-26,48.50609588623047
2023-04-27,49.10205841064453
2023-04-28,49.192344665527344
2023-05-01,49.08399200439453
2023-05-02,48.596397399902344
2023-05-03,48.65058898925781
2023-05-04,48.71379470825195
2023-05-05,49.42711639404297
2023-05-08,49.463226318359375
2023-05-09,49.264583587646484
2023-05-10,49.192344665527344
2023-05-11,49.02078628540039
2023-05-12,48.79505157470703
2023-05-15,49.318756103515625
2023-05-16,48.84922790527344
2023-05-17,49.111083984375
2023-05-18,48.975643157958984
2023-05-19,49.147193908691406
2023-05-22,49.25554656982422
2023-05-23,48.5512580871582
2023-05-24,47.946285247802734
2023-05-25,47.88307571411133
2023-05-26,48.460960388183594
2023-05-30,47.9643440246582
2023-05-31,47.512874603271484
2023-06-01,48.26232147216797
2023-06-02,48.948551177978516
2023-06-05,48.72282028198242
2023-06-06,49.13816833496094
2023-06-07,48.804080963134766
2023-06-08,49.21943283081055
2023-06-09,49.25554656982422
2023-06-12,49.400020599365234
2023-06-13,49.905670166015625
2023-06-14,50.09529113769531
2023-06-15,50.6009407043457
2023-06-16,50.43841552734375
2023-06-20,49.68531799316406
2023-06-21,49.73096466064453
2023-06-22,49.484500885009766
2023-06-23,48.708587646484375
2023-06-26,48.83639144897461
2023-06-27,49.28368377685547
2023-06-28,49.21977615356445
2023-06-29,49.091983795166016
2023-06-30,49.66706848144531
2023-07-03,49.849632263183594
2023-07-05,49.32931900024414
2023-07-06,48.41648864746094
2023-07-07,48.8637809753418
2023-07-10,48.982444763183594
2023-07-11,49.41147232055664
2023-07-12,50.37907028198242
2023-07-13,51.136722564697266
2023-07-14,50.835487365722656
2023-07-17,50.808109283447266
2023-07-18,50.972415924072266
2023-07-19,50.972415924072266
2023-07-20,50.6894416809082
2023-07-21,50.71682357788086
2023-07-24,50.881134033203125
2023-07-25,51.03630828857422
2023-07-26,51.23713302612305
2023-07-27,50.94502639770508
2023-07-28,51.54750061035156
2023-07-31,51.53837203979492
2023-08-01,50.96329116821289
2023-08-02,49.95003890991211
2023-08-03,49.91353225708008
2023-08-04,50.03219985961914
2023-08-07,50.29692840576172
2023-08-08,49.877017974853516
2023-08-09,49.95917510986328
2023-08-10,50.105228424072266
2023-08-11,49.67619323730469
2023-08-14,49.466243743896484
2023-08-15,48.8637809753418
2023-08-16,48.47126007080078
2023-08-17,48.26130676269531
2023-08-18,48.160892486572266
2023-08-21,48.29782485961914
2023-08-22,48.233924865722656
2023-08-23,48.781620025634766
2023-08-24,48.279563903808594
2023-08-25,48.48951721191406
2023-08-28,48.982444763183594
2023-08-29,49.630558013916016
2023-08-30,49.58490753173828
2023-08-31,49.27455139160156
2023-09-01,49.484500885009766
2023-09-05,49.064598083496094
2023-09-06,48.88203811645508
2023-09-07,48.626441955566406
2023-09-08,48.58993148803711
2023-09-11,49.11937713623047
2023-09-12,48.9459228515625
2023-09-13,48.8637809753418
2023-09-14,49.43886184692383
2023-09-15,49.301937103271484
2023-09-18,49.15507125854492
2023-09-19,49.10917282104492
2023-09-20,48.92558288574219
2023-09-21,48.13616943359375
2023-09-22,48.31057357788086
2023-09-25,48.1178092956543
2023-09-26,47.48444366455078
2023-09-27,47.42018127441406
2023-09-28,47.750640869140625
2023-09-29,47.61294174194336
2023-10-02,47.04383087158203
2023-10-03,46.456356048583984
2023-10-04,46.456356048583984
2023-10-05,46.795989990234375
2023-10-06,47.319217681884766
2023-10-09,47.23659896850586
2023-10-10,47.89750289916992
2023-10-11,48.10863494873047
2023-10-12,47.658843994140625
2023-10-13,47.310028076171875
2023-10-16,47.658843994140625
2023-10-17,47.63130569458008
2023-10-18,46.84188461303711
2023-10-19,46.49307632446289
2023-10-20,46.0157585144043
2023-10-23,46.024932861328125
2023-10-24,46.31867218017578
2023-10-25,45.90560531616211
2023-10-26,45.62104797363281
2023-10-27,45.50171661376953
2023-10-30,46.052467346191406
2023-10-31,46.08918380737305
2023-11-01,46.538970947265625
2023-11-02,47.49361801147461
2023-11-03,48.13616943359375
2023-11-06,48.0719108581543
2023-11-07,47.787357330322266
2023-11-08,47.658843994140625
2023-11-09,47.5486946105957
2023-11-10,47.79653549194336
2023-11-13,47.915863037109375
2023-11-14,49.127532958984375
2023-11-15,49.19178771972656
2023-11-16,48.98984146118164
2023-11-17,49.467166900634766
2023-11-20,49.77007293701172
2023-11-21,49.53142166137695
2023-11-22,49.604854583740234
2023-11-24,49.86186981201172
2023-11-27,49.70582580566406
2023-11-28,49.8343391418457
2023-11-29,49.82515335083008
2023-11-30,49.88023376464844
2023-12-01,50.29330062866211
2023-12-04,49.871055603027344
2023-12-05,49.678287506103516
2023-12-06,49.76089859008789
2023-12-07,49.990379333496094
2023-12-08,50.036277770996094
2023-12-11,50.192325592041016
2023-12-12,50.21986389160156
2023-12-13,50.94502639770508
2023-12-14,51.4223518371582
2023-12-15,50.96338653564453
2023-12-18,51.06870651245117
2023-12-19,51.516117095947266
2023-12-20,50.8636474609375
2023-12-21,51.72117233276367
2023-12-22,51.7491340637207
2023-12-26,52.01011276245117
2023-12-27,52.28041458129883
2023-12-28,52.29905319213867
2023-12-29,52.32701873779297
2024-01-02,51.739810943603516
2024-01-03,51.413578033447266
2024-01-04,51.450862884521484
2024-01-05,51.525428771972656
2024-01-08,51.94486999511719
2024-01-09,51.413578033447266
2024-01-10,51.61863327026367
2024-01-11,51.655921936035156
2024-01-12,51.851661682128906
2024-01-16,50.92890167236328
2024-01-17,50.332366943359375
2024-01-18,50.74248123168945
2024-01-19,51.01278305053711
2024-01-22,50.975502014160156
2024-01-23,50.99414825439453
2024-01-24,51.38561248779297
2024-01-25,51.516117095947266
2024-01-26,51.674564361572266
2024-01-29,51.935546875
2024-01-30,51.739810943603516
2024-01-31,51.460182189941406
2024-02-01,51.97282791137695
2024-02-02,51.61863327026367
2024-02-05,51.404258728027344
2024-02-06,51.963504791259766
2024-02-07,51.963504791259766
2024-02-08,51.851661682128906
2024-02-09,52.084686279296875
2024-02-12,52.224483489990234
2024-02-13,51.32037353515625
